platform_id,video_id,watch_count,total_time_watched,price_per_watch
112,1703,634510,15862750,0.3
150,1209,432640,24227840,0.32
149,349,453558,8164044,0.15
96,225,967653,17417754,0.35
132,675,170091,4082184,0.48
46,1436,610154,14643696,0.31
113,556,984062,25585612,0.45
143,530,458143,20158292,0.24
146,989,571585,5715850,0.12
130,1746,245030,8331020,0.28
129,1752,877187,10526244,0.12
144,374,362246,2897968,0.35
161,618,1501,76551,0.15
130,467,710015,14910315,0.44
146,640,342845,9942505,0.26
158,645,1504,43616,0.15
84,227,788089,42556806,0.25
161,1349,1499,32978,0.33
5,1390,104605,2615125,0.23
158,618,1502,76602,0.17
114,521,321360,5463120,0.35
37,851,774871,46492260,0.45
101,154,186904,5607120,0.15
162,632,1501,43529,0.29
121,1141,57972,2724684,0.37
161,455,1501,24016,0.4
161,145,1501,79553,0.17
161,352,1504,19552,0.32
82,1015,245305,7359150,0.12
159,1916,1511,72528,0.21
160,1723,2003,46069,0.38
71,435,464090,5104990,0.36
159,1677,1515,78780,0.4
69,1234,163692,7693524,0.17
139,473,280121,8403630,0.1
161,1065,1502,27036,0.47
156,971,296471,7411775,0.23
159,40,1505,15050,0.24
20,1227,515408,27316624,0.21
162,1355,1501,43529,0.33
159,1156,1512,80136,0.2
101,1264,934063,26153764,0.31
73,1396,523186,23543370,0.17
81,1071,240975,4819500,0.19
161,152,1496,65824,0.21
56,1593,907642,7261136,0.43
57,48,386195,6565315,0.22
162,1849,1495,58305,0.27
142,1709,816498,8981478,0.18
16,673,702029,21762899,0.18
42,647,81525,1548975,0.46
30,967,759708,28868904,0.16
153,228,502116,8535972,0.23
72,947,814520,4887120,0.13
158,544,1497,50898,0.45
159,755,1508,39208,0.43
133,340,311796,2182572,0.22
158,1964,1501,78052,0.13
158,91,1494,82170,0.24
160,1722,1996,31936,0.44
162,1265,1502,12016,0.22
7,1847,151761,8043333,0.22
146,667,671291,34907132,0.27
76,217,403947,5655258,0.16
107,1974,559173,6150903,0.49
62,1877,126271,3283046,0.42
88,443,478812,12449112,0.14
162,298,1498,55426,0.42
162,1769,1503,39078,0.25
62,1302,640115,25604600,0.36
161,1500,1503,72144,0.28
37,720,41773,1963331,0.44
85,1812,749997,16499934,0.27
142,1985,359160,4309920,0.33
160,786,1996,31936,0.34
162,1359,1501,31521,0.33
111,1425,965077,27022156,0.12
158,28,1500,13500,0.31
162,996,1493,43297,0.31
161,1177,1499,71952,0.25
161,282,1499,77948,0.15
67,1520,719225,30926675,0.49
161,15,1501,55537,0.12
76,1854,638705,33212660,0.28
96,315,15402,831708,0.36
150,511,862476,36223992,0.49
121,886,122169,3420732,0.13
160,874,1998,33966,0.47
127,1358,186254,4656350,0.16
31,1018,202634,5876386,0.49
115,511,519072,21801024,0.35
154,1392,243129,6807612,0.15
107,794,630267,20798811,0.27
81,1297,524782,14169114,0.43
14,667,395560,20569120,0.4
34,1719,210961,4008259,0.28
10,347,519849,9877131,0.44
55,795,843180,43002180,0.25
158,709,1501,43529,0.11
161,957,1500,18000,0.45
85,1512,886502,23049052,0.42
35,1400,301009,12040360,0.37
159,1946,1508,39208,0.21
160,912,1997,75886,0.29
139,1594,235168,13169408,0.48
154,754,337096,6741920,0.45
104,1941,453214,23113914,0.15
10,609,685373,8224476,0.44
136,932,815749,17130729,0.37
161,895,1503,87174,0.33
101,734,643529,16088225,0.25
158,767,1504,39104,0.25
111,814,482874,12071850,0.45
134,818,390042,21452310,0.35
36,1018,167898,4869042,0.2
161,1709,1500,16500,0.27
45,1867,1613,12904,0.13
45,172,427860,15402960,0.18
117,123,478905,16761675,0.16
161,1476,1502,13518,0.39
146,859,413108,15284996,0.25
111,974,557950,5579500,0.4
158,404,1495,73255,0.43
132,1074,977062,13678868,0.45
68,159,452108,7685836,0.48
2,1473,663231,36477705,0.43
13,1416,278685,6409755,0.36
148,699,32906,1941454,0.17
77,280,582288,20962368,0.27
50,1989,380097,21665529,0.42
143,771,493060,20708520,0.17
5,1621,543706,11961532,0.11
79,1300,130853,3794737,0.17
159,107,1511,21154,0.45
116,1323,734836,12492212,0.36
135,1464,233607,1635249,0.36
15,1714,880116,29043828,0.33
78,1948,35804,393844,0.13
10,676,3243,116748,0.29
58,1421,770066,26952310,0.37
161,372,1499,53964,0.15
160,744,2000,58000,0.27
21,209,15445,664135,0.26
98,1234,151691,7129477,0.36
161,301,1502,31542,0.17
1,1777,723776,33293696,0.33
30,607,712275,20655975,0.16
71,1407,738295,36914750,0.22
134,108,354374,8150602,0.17
161,172,1500,54000,0.31
80,199,225749,12416195,0.45
159,1057,1511,86127,0.29
155,685,329349,11856564,0.2
161,1141,1498,70406,0.47
61,1092,814627,8960897,0.24
159,1807,1514,45420,0.24
123,1742,234057,6553596,0.12
75,188,631813,32854276,0.22
110,1880,524336,6816368,0.12
106,870,218510,5681260,0.22
158,1059,1503,16533,0.15
158,1722,1504,24064,0.24
160,1969,2003,94141,0.31
57,182,229404,11699604,0.42
33,604,249018,13446972,0.46
158,1840,1505,36120,0.23
16,1043,889624,24909472,0.47
101,1644,779269,14026842,0.43
18,1737,758467,9860071,0.12
117,186,342251,2395757,0.48
35,1243,201056,8243296,0.1
80,1086,178486,10709160,0.28
156,882,943961,20767142,0.27
159,1257,1511,58929,0.36
7,1776,765200,19130000,0.47
88,1863,428210,15415560,0.43
161,745,1501,13509,0.21
33,412,598900,8384600,0.47
161,1573,1494,14940,0.16
33,958,436880,20533360,0.25
159,1758,1509,22635,0.16
35,116,123935,2106895,0.32
160,984,2004,38076,0.45
131,1118,447866,26871960,0.43
2,956,965406,30892992,0.26
111,1362,968707,7749656,0.29
160,1802,1999,33983,0.48
150,566,85719,685752,0.27
55,750,562684,3376104,0.44
105,1281,291054,12515322,0.39
161,997,1503,60120,0.14
114,408,816749,44921195,0.44
161,830,1505,69230,0.27
160,1331,2002,60060,0.41
2,6,23471,680659,0.14
118,433,493909,13829452,0.36
108,1201,47109,1083507,0.21
27,870,178353,4637178,0.28
162,109,1501,45030,0.19
98,685,529865,19075140,0.27
17,1763,194368,4081728,0.47
117,1108,160713,1124991,0.27
111,1993,644233,34788582,0.22
162,1736,1497,16467,0.16
62,594,599162,35350558,0.48
84,429,260771,12517008,0.25
162,720,1501,70547,0.32
46,706,40240,1770560,0.46
53,1212,717477,20806833,0.23
162,1472,1495,34385,0.23
15,149,490829,26504766,0.37
158,1087,1500,60000,0.11
162,1378,1504,16544,0.18
24,751,98524,1083764,0.34
158,1016,1500,48000,0.39
62,1006,437691,5689983,0.21
162,746,1496,50864,0.27
21,636,488257,19530280,0.43
40,119,137343,3708261,0.19
90,846,623971,16847217,0.27
159,369,1507,13563,0.12
92,1141,553716,26024652,0.17
70,464,227144,2044296,0.22
160,1791,2000,84000,0.11
162,26,1505,58695,0.13
103,797,329686,12198382,0.35
135,800,362636,19219708,0.14
36,1961,205759,2263349,0.42
162,1107,1498,89880,0.15
156,330,296875,2375000,0.44
3,396,125511,2510220,0.18
158,1012,1499,17988,0.31
19,1300,205772,5967388,0.23
44,43,291439,3788707,0.3
158,463,1499,32978,0.4
0,1863,97250,3501000,0.21
41,1443,543723,16311690,0.28
12,702,89119,5079783,0.3
22,89,238838,5493274,0.42
106,1156,857264,45434992,0.32
161,354,1497,43413,0.32
160,354,1999,57971,0.43
158,554,1499,7495,0.39
162,663,1499,86942,0.13
31,632,945849,27429621,0.19
161,1354,1498,25466,0.31
46,1083,826166,4956996,0.38
158,1795,1500,79500,0.44
87,379,333184,9995520,0.38
160,1143,1999,93953,0.27
130,147,546113,31128441,0.17
19,1578,999615,20991915,0.44
86,1513,871434,39214530,0.42
77,1033,219139,2410529,0.25
46,1787,779019,14801361,0.3
35,871,276312,2486808,0.17
14,991,737915,12544555,0.14
97,1429,775588,9307056,0.13
17,851,208620,12517200,0.41
156,1011,568885,7964390,0.43
9,662,424846,24216222,0.27
78,678,102978,2986362,0.15
33,591,883556,41527132,0.34
158,1232,1498,46438,0.29
12,156,704579,12682422,0.25
150,1407,157684,7884200,0.49
160,942,1997,53919,0.42
157,384,647922,35635710,0.22
159,585,1509,48288,0.23
162,1980,1502,12016,0.38
160,1718,2003,96144,0.13
162,1856,1498,41944,0.31
161,156,1503,27054,0.15
42,1596,306756,3987828,0.4
36,68,153726,1537260,0.21
154,1067,921526,31331884,0.48
160,1318,2002,82082,0.4
103,1974,193995,2133945,0.13
135,1006,683235,8882055,0.1
144,1704,920752,30384816,0.24
162,344,1497,43413,0.17
118,1501,850336,21258400,0.33
61,1489,81211,2192697,0.25
160,922,2000,60000,0.33
87,1823,146292,6290556,0.13
159,633,1511,19643,0.29
86,817,192277,3845540,0.46
38,479,818920,12283800,0.43
139,1274,176674,1943414,0.48
67,941,219590,5489750,0.36
158,1560,1503,73647,0.4
77,984,182962,3476278,0.43
119,1765,989917,49495850,0.24
113,668,729705,33566430,0.17
1,547,727901,28388139,0.3
144,1805,128874,3221850,0.19
160,357,1998,9990,0.17
158,1413,1504,64672,0.3
152,1513,793375,35701875,0.27
144,1393,454889,11372225,0.29
158,915,1500,57000,0.4
153,1859,960406,4802030,0.25
17,331,143766,4025448,0.23
7,1970,11821,543766,0.31
19,1494,870810,10449720,0.26
64,211,303189,3031890,0.31
159,1980,1505,12040,0.3
156,1293,780110,18722640,0.13
46,1758,216510,3247650,0.2
161,897,1502,48064,0.13
161,1559,1498,80892,0.15
123,1704,327359,10802847,0.33
162,349,1504,27072,0.23
73,595,554603,19965708,0.11
161,1730,1505,37625,0.48
59,349,802685,14448330,0.15
160,498,2002,38038,0.43
162,1105,1501,60040,0.5
162,1342,1501,30020,0.13
52,1024,141640,7365280,0.14
106,1332,713101,17827525,0.23
5,106,163294,2286116,0.49
159,1502,1507,24112,0.3
130,528,247665,2476650,0.45
139,204,857666,12864990,0.28
162,16,1506,13554,0.28
63,418,341595,18787725,0.37
132,886,73404,2055312,0.3
161,281,1502,22530,0.17
82,110,942224,38631184,0.21
159,948,1513,84728,0.13
156,1595,737942,28041796,0.19
53,1824,759455,28859290,0.23
73,830,870627,40048842,0.44
15,1562,919352,37693432,0.39
150,316,949468,5696808,0.44
125,929,977222,41043324,0.28
92,706,788737,34704428,0.48
106,1933,859639,43841589,0.43
160,995,1998,43956,0.21
8,31,10166,193154,0.45
150,716,1803,104574,0.15
145,512,220774,6181672,0.2
11,641,483604,5319644,0.23
161,1985,1501,18012,0.2
161,592,1498,37450,0.23
152,647,945856,17971264,0.36
152,1361,43792,262752,0.49
161,685,1499,53964,0.25
161,547,1498,58422,0.48
158,58,1503,57114,0.21
159,326,1511,90660,0.48
107,870,530575,13794950,0.15
158,928,1499,20986,0.49
47,265,806974,29858038,0.45
162,842,1505,45150,0.31
162,862,1499,40473,0.37
47,336,755032,33221408,0.25
67,1684,877660,5265960,0.34
161,267,1502,28538,0.3
56,959,639864,21755376,0.26
135,1403,121713,4259955,0.16
11,1125,889144,7113152,0.48
57,1928,184452,3504588,0.25
108,935,439533,2197665,0.12
7,617,7515,330660,0.37
2,811,926315,23157875,0.44
162,1262,1500,85500,0.14
161,488,1505,87290,0.2
38,1090,875377,27136687,0.2
161,1580,1501,60040,0.31
106,99,147309,4271961,0.41
99,387,561915,24724260,0.23
140,44,635773,27338239,0.47
39,654,922611,43362717,0.39
85,1655,547729,13693225,0.48
35,396,585073,11701460,0.36
55,934,240194,1200970,0.21
84,1941,139777,7128627,0.28
20,463,994977,21889494,0.14
162,1888,1497,29940,0.34
150,1936,421513,21075650,0.18
73,712,546711,6013821,0.27
25,50,585562,33377034,0.45
137,219,588658,2943290,0.44
162,504,1498,31458,0.1
162,957,1500,18000,0.11
159,1199,1509,22635,0.1
84,1038,400286,8005720,0.15
3,685,909078,32726808,0.19
161,1627,1500,40500,0.24
161,357,1505,7525,0.19
37,1940,966009,11592108,0.31
130,1941,744981,37994031,0.29
158,1805,1504,37600,0.38
57,1137,698327,34218023,0.34
135,1597,308437,6477177,0.49
92,448,461329,17069173,0.49
141,321,360933,12632655,0.43
159,1513,1509,67905,0.31
161,994,1501,43529,0.31
59,1407,555965,27798250,0.44
143,1966,125740,3520720,0.43
50,457,757045,19683170,0.14
38,1435,325523,3255230,0.18
162,68,1502,15020,0.27
162,419,1499,37475,0.17
17,1606,736139,11778224,0.16
13,1906,808962,40448100,0.23
147,149,715163,38618802,0.43
42,525,170284,2554260,0.43
113,513,668352,18713856,0.24
145,1771,815886,22028922,0.46
162,500,1505,40635,0.38
162,8,1498,52430,0.27
51,1386,518126,5181260,0.38
56,1726,340644,9538032,0.19
74,1558,531542,14351634,0.39
93,197,557624,14498224,0.24
135,257,641493,11546874,0.36
161,1996,1503,46593,0.27
113,1326,404830,18217350,0.45
156,348,252527,5303067,0.42
21,1019,602355,22889490,0.31
72,1388,866753,40737391,0.17
30,529,420796,11782288,0.41
148,1225,943388,30188416,0.26
149,1598,336717,1683585,0.44
61,271,573958,16070824,0.1
159,1074,1509,21126,0.48
158,265,1502,55574,0.26
161,826,1499,47968,0.19
162,798,1500,43500,0.33
4,377,557735,31233160,0.31
159,1293,1510,36240,0.28
161,803,1501,37525,0.47
41,1127,634339,19664509,0.3
35,490,719555,25184425,0.31
1,1436,822329,19735896,0.36
35,1791,332500,13965000,0.2
43,1410,504367,21687781,0.29
158,876,1501,30020,0.39
13,1348,166317,4157925,0.47
97,411,181820,4545500,0.15
159,1344,1519,9114,0.38
126,1314,181910,8913590,0.15
158,1382,1503,69138,0.32
162,1296,1500,58500,0.24
71,1552,894498,24151446,0.32
51,1146,790088,12641408,0.4
70,1325,275324,3579212,0.31
162,1866,1506,25602,0.3
60,1123,99810,4092210,0.33
161,1679,1504,39104,0.43
159,1270,1505,27090,0.34
162,1303,1497,31437,0.15
162,173,1499,76449,0.37
62,1384,340579,10898528,0.46
160,1933,1994,101694,0.32
26,1907,656618,14445596,0.39
48,37,545999,11465979,0.49
159,350,1510,33220,0.26
82,126,593169,16608732,0.49
162,1394,1498,86884,0.12
51,1826,601978,13845494,0.24
132,407,178163,4275912,0.14
80,140,922302,37814382,0.11
42,107,282052,3948728,0.16
49,1639,251462,12824562,0.27
72,260,461184,21675648,0.41
161,1436,1499,35976,0.36
102,1184,358387,4659031,0.34
141,1751,606562,7278744,0.15
159,1614,1511,45330,0.17
161,1834,1500,39000,0.46
128,480,639688,30065336,0.28
22,101,607632,5468688,0.12
119,995,904240,19893280,0.16
160,1465,2005,52130,0.28
46,437,59895,2874960,0.26
19,1094,362739,19225167,0.44
126,183,59304,3380328,0.46
24,159,130914,2225538,0.44
103,649,305408,9467648,0.26
162,1541,1507,13563,0.1
159,1105,1514,60560,0.38
69,1203,418686,16328754,0.31
75,959,868027,29512918,0.12
154,1025,613224,26981856,0.21
8,1882,78612,2122524,0.2
158,1083,1501,9006,0.34
104,687,192091,2689274,0.49
98,1963,861493,22398818,0.21
52,1960,462924,4629240,0.47
18,1876,863443,50079694,0.3
162,394,1500,85500,0.49
103,963,177267,4254408,0.27
160,1978,1994,51844,0.23
71,815,745675,36538075,0.35
154,383,871563,36605646,0.17
158,901,1500,19500,0.14
51,1738,475989,13803681,0.32
1,1605,284867,13673616,0.11
159,1642,1509,82995,0.35
159,826,1509,48288,0.32
48,932,497533,10448193,0.14
111,138,454279,12265533,0.23
53,503,515511,19073907,0.49
146,1936,436064,21803200,0.15
63,117,817742,22896776,0.41
106,1739,970281,54335736,0.25
60,97,929695,10226645,0.32
158,785,1504,57152,0.23
17,1904,831740,24120460,0.12
37,1232,638166,19783146,0.29
135,808,103591,4558004,0.48
156,1710,436578,21828900,0.22
150,1415,49749,547239,0.45
19,751,898713,9885843,0.47
159,1874,1513,30260,0.24
128,4,107395,3007060,0.14
86,1603,771775,20837925,0.41
13,1377,849390,16138410,0.24
9,942,647391,17479557,0.21
161,1294,1500,31500,0.19
106,276,575433,14385825,0.23
88,1685,462027,13860810,0.26
158,1260,1500,72000,0.4
128,507,778043,22563247,0.3
162,1955,1499,20986,0.37
27,1588,796764,23106156,0.42
103,471,641789,34014817,0.18
158,1131,1499,32978,0.15
158,1598,1493,7465,0.12
130,1319,388372,20972088,0.14
160,1399,1996,49900,0.26
160,1449,2004,54108,0.45
158,1718,1504,72192,0.23
160,948,2001,112056,0.41
141,690,403002,5642028,0.47
159,1231,1512,43848,0.42
101,1052,119854,2636788,0.24
93,1382,551125,25351750,0.14
135,1667,87262,1657978,0.13
142,30,997148,11965776,0.32
56,1294,677591,14229411,0.22
160,1559,1998,107892,0.34
114,403,911222,32803992,0.18
159,1858,1508,24128,0.4
158,821,1505,22575,0.2
159,156,1511,27198,0.17
63,572,160710,4178460,0.22
73,1772,364820,5837120,0.22
158,330,1503,12024,0.45
158,1124,1498,22470,0.44
160,620,2001,90045,0.17
160,1386,1999,19990,0.36
80,1206,532729,14383683,0.14
51,1786,836466,26766912,0.16
52,1405,667471,19356659,0.42
75,254,99031,891279,0.47
159,423,1514,43906,0.3
160,582,2002,36036,0.36
85,516,714387,3571935,0.21
162,1436,1504,36096,0.27
158,741,1497,46407,0.28
161,44,1498,64414,0.24
31,748,48527,970540,0.39
113,189,215186,4734092,0.44
159,1030,1507,48224,0.34
112,1754,985793,55204408,0.14
25,1811,108761,4567962,0.17
162,1685,1496,44880,0.29
160,509,2000,64000,0.25
81,1930,222917,10254182,0.45
125,1793,948690,22768560,0.2
2,1981,170382,6474516,0.23
126,1022,920927,33153372,0.47
161,103,1495,82225,0.23
159,222,1512,21168,0.24
161,653,1499,59960,0.42
94,1596,951368,12367784,0.18
160,558,1998,53946,0.39
49,1899,488660,25898980,0.5
162,1013,1500,81000,0.38
162,1356,1499,37475,0.31
154,302,841014,34481574,0.29
162,814,1500,37500,0.46
160,757,2000,42000,0.29
34,1326,911292,41008140,0.16
142,621,510828,13281528,0.24
25,204,258540,3878100,0.18
25,784,50582,1871534,0.47
111,1429,244419,2933028,0.14
157,1797,903803,7230424,0.34
161,1889,1505,9030,0.16
158,849,1501,9006,0.24
3,1126,976181,11714172,0.48
27,784,527755,19526935,0.46
44,856,481615,13966835,0.47
100,424,6861,54888,0.28
120,610,581200,21504400,0.15
110,1143,370337,17405839,0.48
161,1086,1502,90120,0.19
161,549,1500,57000,0.28
21,1391,594837,23793480,0.16
158,1229,1504,42112,0.36
60,1396,612911,27580995,0.24
156,1184,872506,11342578,0.37
9,1365,471665,15564945,0.4
136,1393,806525,20163125,0.2
94,400,129965,909755,0.44
16,1338,912622,51106832,0.19
161,557,1502,49566,0.23
43,1594,496993,27831608,0.28
160,1289,1997,117823,0.48
117,1845,822152,13976584,0.47
139,832,722829,7228290,0.15
80,378,466989,20080527,0.41
162,1048,1495,37375,0.25
158,969,1501,31521,0.21
40,918,677494,40649640,0.38
14,1868,235421,7062630,0.33
159,924,1513,81702,0.13
133,1935,60917,1462008,0.38
5,1813,632347,3161735,0.12
161,571,1498,70406,0.15
161,1755,1502,69092,0.45
130,201,430210,10755250,0.48
162,212,1498,20972,0.37
143,629,658370,19751100,0.44
35,1302,656508,26260320,0.27
56,1722,495809,7932944,0.42
13,549,302473,11493974,0.42
161,1095,1503,30060,0.3
162,1493,1502,45060,0.46
17,551,912210,37400610,0.37
7,150,170474,8694174,0.48
159,306,1510,63420,0.47
11,474,209559,5238975,0.39
26,287,447374,14763342,0.18
70,1721,923191,42466786,0.27
159,360,1510,39260,0.16
91,1141,830543,39035521,0.32
154,1720,767158,36823584,0.43
88,159,61619,1047523,0.16
32,1909,178360,6420960,0.26
52,404,531671,26051879,0.17
159,751,1508,16588,0.18
161,1541,1506,13554,0.39
131,481,164419,7892112,0.26
162,1901,1502,7510,0.23
159,509,1510,48320,0.25
54,1423,724607,3623035,0.47
161,1459,1504,42112,0.3
37,1243,428111,17552551,0.41
39,691,846057,13536912,0.38
141,1161,4831,149761,0.3
85,1313,668762,30763052,0.25
160,170,2002,66066,0.41
161,1001,1502,87116,0.38
21,922,183869,5516070,0.27
161,705,1498,31458,0.45
39,990,666468,18661104,0.16
162,818,1499,82445,0.26
125,433,801043,22429204,0.39
161,1459,1503,42084,0.43
158,993,1504,43616,0.23
51,1631,650016,12350304,0.39
159,576,1510,10570,0.17
1,1878,549582,18685788,0.19
81,103,740445,40724475,0.24
52,1183,864480,50139840,0.2
113,1025,850739,37432516,0.15
160,1584,1995,111720,0.17
158,1417,1500,78000,0.36
124,1295,411395,22215330,0.12
9,318,348796,4185552,0.13
162,280,1499,53964,0.45
162,905,1501,10507,0.14
81,131,919238,53315804,0.19
93,994,118069,3424001,0.38
113,440,94851,4932252,0.43
158,1911,1501,63042,0.3
137,1007,464595,23229750,0.12
53,1482,343530,14771790,0.28
12,246,757297,18175128,0.2
79,224,653611,30066106,0.28
160,708,2000,52000,0.42
161,1000,1504,39104,0.32
77,1748,87633,2366091,0.17
160,420,1996,19960,0.33
51,1136,294483,4711728,0.14
53,1466,611071,22609627,0.45
147,1650,878649,8786490,0.2
159,407,1513,36312,0.39
16,1988,299411,12575262,0.37
158,712,1500,16500,0.21
